geoid,APPLIANCE,Adopt-A-Basket,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,CONSTRUCTION,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Tax Exemption,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,Damaged Tree,Dead Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Found Property,GENERAL,GENERAL CONSTRUCTION,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homeless Encampment,Homeless Person Assistance,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Municipal Parking Facility,NONCONST,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Street/Sidewalk,Noise - Vehicle,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT - PLASTER,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SG-98,SG-99,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment
36005037400,23,0,1,6,0,0,0,0,0,0,0,50,0,0,0,3,0,0,4,0,1,0,2,0,0,11,0,0,0,0,42,1,0,1,0,4,3,4,0,0,0,0,139,1,4,20,0,65,0,0,0,0,0,0,3,0,1,0,0,33,45,0,5,17,191,164,0,0,0,0,0,0,0,2,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,29,5,1,0,0,9,7,13,1,0,0,0,0,0,1,15,102,110,0,0,1,1,0,0,0,0,0,0,0,4,0,17,0,7,0,0,9,0,1,2,5,1,1,10,2,0,0,0,0,0,1,0,31,28,0,1,2,1,0,0,2,4,0,4,6,0,0,309,0,0,0,0,0,0,0,1,0,43,5,0,9,0,0
36061011800,4,0,23,3,0,0,6,0,0,0,2,12,2,0,0,83,0,0,6,0,0,0,0,0,0,19,0,6,19,1,10,0,6,2,0,4,0,27,0,0,0,0,6,0,1,1,0,9,0,0,1,0,0,2,10,3,1,0,3,11,0,0,28,6,93,37,0,5,0,0,0,0,0,17,7,0,0,0,45,2,6,1,0,0,1,0,0,0,4,3,0,6,1,0,5,126,85,0,0,0,15,20,2,0,0,5,3,0,6,0,27,21,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,5,0,1,0,17,5,1,5,1,0,2,0,0,0,0,0,57,0,1,0,0,0,1,0,0,55,2,26,0,0,0,14,0,0,0,3,1,0,0,4,0,10,1,3,30,0,0
36047049700,0,0,4,2,2,0,1,1,0,0,0,37,0,0,0,2,0,0,8,0,0,0,0,0,1,7,0,1,0,1,10,0,5,2,7,0,0,32,0,0,0,0,29,0,3,0,0,22,0,0,0,0,0,0,8,4,1,0,0,17,0,0,29,49,19,2,0,2,0,0,0,0,0,1,0,0,0,0,34,6,2,1,2,0,1,0,0,0,5,0,0,8,0,0,1,133,12,0,0,0,19,5,0,2,0,8,1,0,8,0,51,39,0,0,2,0,0,0,0,0,0,0,0,0,2,34,4,1,0,0,20,1,1,0,21,8,1,11,1,0,4,0,0,0,0,0,93,24,3,1,0,0,1,0,0,9,1,1,25,0,0,26,2,1,5,0,0,0,0,0,0,11,0,0,15,0,0
36061003200,12,0,26,9,0,0,3,3,0,0,1,23,1,0,0,43,0,0,15,0,0,0,2,0,1,15,1,0,1,3,15,0,5,19,19,4,1,23,0,2,0,0,23,0,4,3,0,33,0,0,2,2,0,0,30,19,4,0,2,28,1,0,44,73,146,115,0,4,0,0,0,0,0,52,12,0,0,0,38,9,12,1,4,0,1,0,0,0,2,16,0,5,0,0,14,141,299,7,1,28,93,23,1,2,0,4,0,0,10,10,47,53,0,0,4,0,2,0,0,0,0,0,0,2,0,46,2,3,0,0,20,0,1,0,18,5,4,3,2,0,6,0,0,0,2,0,107,15,0,1,0,1,4,0,0,72,3,2,1,0,0,54,2,0,0,2,1,0,0,0,0,39,2,3,102,0,0
36061009900,1,0,10,5,0,1,3,2,2,1,12,37,1,0,0,13,0,0,9,0,0,0,0,1,0,26,3,0,8,2,12,7,3,10,0,1,3,26,0,1,0,3,4,0,5,1,0,6,1,2,1,4,0,12,89,4,18,0,2,13,0,0,76,18,54,26,0,4,0,0,0,0,0,3,5,0,0,0,150,1,3,2,6,0,1,0,0,0,5,13,1,22,2,0,2,263,40,6,0,0,45,16,4,0,0,2,0,0,0,0,25,22,0,0,3,0,0,0,0,0,0,0,0,0,0,28,1,4,0,0,41,0,0,0,48,18,1,17,8,0,7,0,0,0,9,0,157,1,5,3,12,0,0,0,0,149,6,14,0,0,0,14,0,0,1,0,0,0,1,2,3,6,3,0,118,0,0
36047013100,1,0,2,2,0,0,0,0,0,0,0,15,0,0,0,10,0,0,7,0,0,0,0,0,0,1,0,0,0,0,5,0,8,6,4,2,1,13,0,1,0,0,3,0,0,0,0,2,0,0,3,2,0,0,5,3,2,0,0,9,1,0,14,13,55,35,0,2,0,0,0,0,0,1,0,0,0,0,24,3,1,0,0,0,3,0,0,0,0,11,0,2,0,0,0,16,3,2,0,13,30,6,2,0,0,2,0,0,9,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,21,5,1,0,0,11,0,0,0,21,4,0,6,3,0,1,0,0,0,0,0,35,34,2,0,0,1,2,0,0,9,0,2,14,0,0,4,0,0,3,0,0,0,0,0,0,1,3,0,13,0,0
36061029900,9,0,4,1,0,1,0,0,0,0,0,20,0,0,0,3,0,0,4,0,0,0,0,0,0,18,0,0,0,0,40,0,3,2,0,0,6,13,0,0,0,0,27,0,1,0,0,12,0,0,0,0,0,0,10,2,2,0,0,57,3,0,4,14,50,47,0,3,0,2,0,0,0,3,2,0,0,0,52,0,0,0,3,1,0,0,0,0,1,3,0,1,0,0,7,9,262,0,0,1,41,27,3,1,0,1,0,0,1,12,75,40,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,12,0,0,8,0,10,1,12,0,0,10,2,0,0,0,1,0,0,0,67,15,0,3,1,1,0,0,0,2,0,3,14,0,0,53,0,0,1,0,0,0,0,3,0,27,0,0,47,0,0
36085009602,0,0,3,2,0,0,2,0,1,0,0,26,1,0,0,2,0,0,12,0,0,0,0,0,0,5,0,0,0,0,2,0,14,8,0,13,6,13,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,6,0,5,2,8,13,0,2,0,0,0,0,0,0,0,1,0,0,16,1,1,0,2,0,0,0,0,0,1,0,0,29,0,0,4,7,0,0,0,0,0,0,1,0,0,2,2,0,26,3,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,0,0,11,0,1,0,27,1,0,10,0,0,2,0,0,0,7,0,76,18,4,1,1,0,0,0,0,0,0,0,11,0,0,7,3,0,1,0,0,0,1,0,0,0,2,3,24,0,0
36061009000,0,0,15,2,0,0,4,3,0,0,3,6,0,0,0,43,0,1,4,0,0,0,1,0,1,21,1,0,6,0,3,0,7,1,0,0,1,15,0,1,1,13,2,0,3,2,0,3,0,0,0,2,0,20,9,3,2,0,5,7,2,0,40,3,59,29,0,4,0,0,0,0,0,3,2,0,0,0,358,2,6,4,2,0,1,0,0,0,0,2,0,2,1,0,5,191,105,0,0,6,125,6,2,0,0,10,0,0,4,1,3,7,0,0,1,0,0,0,0,1,0,0,0,0,0,9,2,4,0,0,13,0,0,0,21,1,0,7,5,0,11,0,0,0,0,0,58,3,0,0,0,0,0,0,0,56,3,7,0,0,0,8,0,0,0,0,0,0,0,0,1,2,2,1,12,0,0
36081080900,1,0,0,5,0,0,0,0,1,0,0,72,0,0,0,63,0,0,25,0,0,0,0,0,13,8,0,0,0,0,1,0,32,11,0,16,3,11,0,0,0,0,15,0,2,1,0,37,0,1,0,0,0,0,6,2,2,0,0,1,4,0,15,1,20,14,0,0,0,0,0,0,0,0,0,0,0,1,31,3,0,0,3,0,0,0,0,0,0,3,0,40,1,0,6,31,1,0,0,3,29,3,0,0,0,1,0,0,14,0,75,28,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,21,0,1,6,23,1,1,14,12,0,0,0,0,0,0,0,107,42,11,0,1,0,2,0,0,4,0,1,23,0,0,51,0,0,0,0,0,0,0,0,0,12,1,1,12,0,0
36061000600,9,0,8,3,0,0,0,0,0,0,2,38,1,0,0,32,0,0,9,0,0,0,0,0,0,12,0,0,0,1,6,0,10,3,12,0,0,24,0,1,0,0,3,0,3,8,1,6,0,0,0,0,0,13,28,1,3,0,3,4,4,0,21,47,77,33,0,1,0,26,0,0,0,1,1,0,0,0,103,4,5,1,1,0,1,0,0,0,2,14,0,0,1,0,0,62,56,5,1,12,41,2,0,0,0,1,1,0,2,1,9,11,0,0,1,0,0,0,0,0,0,0,0,1,0,56,3,3,0,0,12,0,0,0,23,1,1,5,3,0,1,0,0,0,1,0,47,36,6,1,6,1,0,0,0,14,0,2,23,0,0,25,0,0,0,0,2,0,0,2,1,9,0,2,79,0,0
36005024100,67,0,0,10,0,0,3,0,0,0,0,41,7,0,0,20,0,0,3,0,0,0,0,0,0,18,0,0,0,0,73,0,2,0,0,0,4,19,0,2,1,0,61,4,0,9,0,79,0,0,0,0,0,0,8,2,1,0,0,79,88,0,17,9,284,216,0,0,0,0,0,0,0,0,8,0,0,0,15,0,3,1,1,0,0,0,0,0,5,2,0,0,0,0,41,5,3,0,0,0,19,13,0,5,0,1,0,0,2,63,194,224,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,17,0,0,7,0,1,0,8,1,1,3,1,0,0,0,0,0,0,0,27,6,1,0,0,0,0,0,0,1,0,0,7,0,0,145,0,0,2,0,0,0,0,7,0,113,1,1,62,0,0
36061023501,22,0,7,5,0,0,2,1,0,0,0,3,7,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,2,59,0,5,0,0,4,1,11,1,0,0,0,59,1,3,16,0,98,0,0,0,0,0,0,0,0,1,0,0,81,78,0,18,7,371,244,0,0,0,0,0,0,0,1,0,0,0,0,22,0,6,1,1,0,0,0,0,0,3,4,0,1,0,0,18,33,7,2,1,9,71,20,0,0,0,1,0,0,3,71,235,160,0,0,2,0,0,0,0,0,0,0,0,3,0,24,2,8,0,0,9,0,0,0,1,3,1,4,1,0,5,0,0,0,0,0,21,2,0,1,1,0,1,0,0,7,0,0,0,0,0,133,0,0,5,0,0,0,0,0,0,85,0,0,17,0,0
36081069300,0,0,3,3,0,1,2,0,0,0,0,90,1,0,0,43,0,0,3,0,0,0,0,0,9,27,0,5,0,2,7,0,6,2,0,1,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,0,0,0,7,5,0,9,1,30,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,1,0,3,1,0,3,23,1,0,0,0,1,4,0,0,0,8,0,0,4,16,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,5,2,7,4,0,0,0,0,0,0,0,22,35,7,0,1,0,0,0,0,10,0,0,21,0,0,20,0,0,0,0,0,0,0,1,0,9,1,0,9,0,0
36081000700,5,0,14,5,1,1,19,3,0,1,1,126,3,0,0,51,0,0,21,0,0,0,0,0,59,15,2,8,0,1,23,0,15,5,0,20,9,37,0,3,0,0,22,0,7,5,1,14,1,0,0,3,0,4,15,2,5,0,0,45,3,0,81,28,76,70,0,8,0,6,0,0,1,1,0,0,0,0,137,1,7,2,1,1,8,0,0,0,3,7,0,16,3,0,2,72,65,3,0,3,32,26,2,4,0,8,0,0,4,3,60,47,0,0,6,0,0,0,0,0,0,0,0,1,0,35,0,3,0,0,26,1,0,0,56,16,0,28,41,0,5,0,0,0,2,0,177,67,12,1,9,0,0,0,0,45,0,7,69,0,0,39,0,0,0,0,1,0,6,3,0,14,8,1,66,0,0
36061012500,2,0,13,31,0,0,2,1,1,0,0,5,0,0,0,135,0,0,5,0,0,0,0,0,0,46,0,2,0,1,0,0,2,0,0,1,0,11,0,2,0,15,0,0,2,1,0,0,0,1,0,0,0,111,26,15,10,0,4,1,0,0,11,3,17,6,0,2,0,0,0,0,0,46,13,0,1,0,53,1,4,1,0,0,1,0,0,0,2,0,0,1,0,0,0,104,224,1,0,1,150,6,2,0,0,4,2,0,0,0,1,3,3,0,1,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,8,0,1,0,32,9,2,4,10,0,12,0,0,0,4,0,213,7,8,2,4,0,0,0,0,122,11,12,0,0,0,3,0,0,0,0,0,0,0,126,2,0,2,2,53,0,0
36081005100,1,0,2,0,0,0,0,0,0,0,0,70,0,0,0,1,0,0,15,0,0,0,0,0,9,1,0,1,0,0,3,0,1,0,0,8,45,13,0,1,0,0,4,0,1,5,0,3,0,0,0,0,0,0,1,1,0,0,0,7,0,0,11,13,15,4,0,2,0,0,0,0,0,0,1,0,0,0,28,0,0,0,2,0,3,0,0,0,1,3,0,17,0,0,0,23,117,0,2,0,8,3,2,1,0,5,0,0,3,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,10,0,0,0,12,2,4,1,3,0,0,0,0,0,0,0,31,26,4,0,1,1,0,0,0,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8,0,0
36061009100,8,0,28,5,0,1,9,3,0,0,1,7,1,0,0,71,0,0,13,1,0,0,0,0,0,30,3,0,2,0,7,0,1,2,10,0,0,47,0,1,1,4,12,3,6,26,0,9,0,1,0,0,1,49,19,13,1,0,5,38,6,0,80,9,156,61,0,0,0,0,0,0,0,16,23,0,0,0,20,3,16,2,0,3,0,0,0,0,8,4,0,45,1,0,3,402,39,10,2,0,23,5,3,3,0,11,3,0,1,2,25,30,0,0,8,0,1,0,1,3,0,0,0,0,0,30,1,4,0,0,31,0,11,1,22,16,4,6,5,0,10,0,0,0,1,0,79,0,2,2,2,0,0,0,0,88,2,9,0,0,0,30,0,0,0,0,4,0,0,2,0,15,1,1,36,0,0
36081046000,17,0,1,2,0,0,2,0,0,0,0,42,2,0,0,35,0,0,45,0,0,0,1,0,13,54,0,1,0,3,57,0,8,0,0,0,1,35,0,1,1,1,22,13,1,24,0,30,0,0,0,0,0,0,15,3,2,0,0,40,3,0,23,19,102,49,0,0,0,0,0,0,0,5,0,0,0,0,6,1,11,1,4,1,0,0,0,0,0,0,0,7,0,0,16,13,3,0,0,0,9,4,0,4,0,7,1,0,2,5,88,80,0,0,2,0,0,0,0,0,0,0,0,3,0,11,0,6,0,0,7,1,0,0,35,2,0,9,3,0,3,0,0,0,0,0,58,18,1,0,3,1,3,0,1,2,0,35,21,0,0,92,0,0,0,0,0,0,1,2,0,28,2,2,31,0,0
36081162100,2,0,1,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,35,0,0,0,1,0,17,4,0,0,0,0,5,0,49,19,2,29,5,12,0,1,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,14,2,12,3,0,1,0,0,0,0,0,0,0,0,0,0,21,3,3,0,1,0,1,0,0,0,1,5,0,5,0,0,2,19,0,0,0,1,3,1,0,0,0,0,3,0,44,0,12,8,0,0,2,0,0,0,0,0,0,0,0,0,0,7,27,2,0,0,22,0,0,0,56,0,0,16,7,0,1,0,0,0,2,0,82,73,1,1,8,0,0,0,0,1,0,0,9,0,0,9,0,0,2,0,0,0,0,0,0,7,1,1,45,0,0
36081076901,2,0,2,0,0,0,1,0,1,0,1,10,2,0,0,44,0,0,11,0,1,0,0,0,7,5,0,1,1,1,7,0,7,3,0,1,0,3,0,0,0,0,13,0,2,9,0,2,0,0,0,0,0,0,3,0,1,0,0,14,8,0,6,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,1,0,0,4,0,0,0,1,1,0,7,0,0,23,18,1,2,0,11,7,8,0,3,0,1,2,0,10,11,21,32,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,8,0,0,0,10,4,0,4,4,0,4,0,0,0,6,0,43,18,7,3,1,0,1,0,0,3,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0
36061027300,3,0,18,7,1,0,2,0,0,0,1,1,7,0,0,24,0,0,5,3,0,0,1,0,0,13,0,0,5,8,7,0,8,4,0,1,2,23,0,1,0,0,20,0,4,24,0,15,0,0,0,0,0,0,7,6,1,0,0,17,11,0,21,2,177,129,0,3,0,0,0,0,0,3,5,0,0,0,35,0,4,0,0,0,6,0,0,0,8,3,0,8,0,0,11,87,24,7,2,8,53,12,0,1,0,6,10,2,6,30,100,38,0,0,2,0,0,0,0,0,0,0,0,1,1,15,0,2,0,0,7,1,0,0,10,3,8,11,3,0,1,0,0,0,3,0,37,4,3,2,1,0,0,0,0,10,0,2,0,0,0,31,1,0,0,0,0,0,2,0,1,29,1,0,10,0,0
36047029600,0,0,0,4,0,0,0,0,0,0,0,109,1,0,0,20,0,0,6,0,0,0,0,0,0,10,0,2,0,0,10,0,3,4,0,1,2,9,0,0,0,0,11,0,0,6,0,2,0,0,0,0,0,0,5,5,2,0,0,1,4,0,11,11,45,44,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,1,0,3,0,0,0,0,0,0,12,0,0,3,8,4,0,0,0,3,1,1,0,0,3,0,0,7,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,1,0,0,37,1,1,4,0,0,1,0,0,0,0,0,61,37,0,0,0,0,0,0,0,0,0,1,27,0,0,16,0,0,0,0,0,0,1,0,0,11,2,0,24,0,0
36061013400,7,0,15,2,0,0,9,0,0,0,3,37,3,0,0,115,1,0,8,0,0,0,1,0,2,20,1,0,14,1,56,0,5,4,6,1,0,35,1,6,1,0,20,0,6,12,0,14,0,0,0,1,0,0,29,10,2,0,1,15,7,0,29,13,99,55,0,7,0,0,0,0,0,8,3,0,0,0,35,1,9,1,1,0,3,0,0,0,6,1,0,9,0,0,6,108,90,3,1,0,25,16,4,2,0,33,4,0,10,4,64,55,1,0,3,0,0,2,0,0,0,0,0,2,1,31,1,3,0,0,13,0,1,2,22,10,2,13,7,0,12,0,0,0,5,0,153,0,1,1,2,1,0,0,0,83,3,15,0,0,0,42,2,0,6,0,0,0,0,1,0,17,0,1,23,0,0
36061017100,2,0,19,3,1,0,8,1,0,0,2,10,2,0,0,539,1,0,11,2,0,0,1,1,0,12,0,0,8,0,28,0,14,3,1,0,1,50,0,0,0,0,25,0,2,5,0,24,0,1,0,0,0,0,12,3,4,0,2,22,13,0,28,0,65,59,0,5,0,5,0,0,0,5,3,0,0,0,28,3,3,5,1,0,6,0,0,0,21,2,1,13,1,0,23,129,29,18,0,0,12,12,1,0,0,6,1,0,4,6,37,29,0,0,4,0,0,0,0,2,0,0,0,0,0,26,1,1,0,0,9,2,1,0,11,3,5,9,2,0,3,0,0,0,3,0,71,2,1,1,1,1,2,0,0,38,1,5,0,0,0,46,0,0,0,1,0,0,0,9,0,11,1,4,44,0,0
36047024400,1,0,1,2,0,0,2,0,0,0,0,39,1,0,0,3,0,0,11,0,0,0,0,0,0,2,0,0,0,0,10,0,4,4,0,5,0,16,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,5,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,0,0,0,1,0,0,18,0,0,1,19,3,0,1,0,3,0,1,0,0,3,0,0,2,1,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,6,0,1,0,13,1,0,4,0,0,0,0,0,0,0,0,30,26,5,0,0,1,0,0,0,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0
36047069601,2,0,0,12,0,0,0,0,0,0,0,127,0,0,0,3,0,0,12,1,0,0,0,0,0,2,0,1,0,0,2,0,16,1,0,9,16,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,10,0,25,19,0,0,0,0,0,0,0,0,0,0,0,0,58,0,3,2,1,0,1,0,0,0,0,2,0,6,0,0,7,14,0,0,1,0,1,1,0,0,0,2,0,0,23,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,3,0,0,4,0,0,0,34,1,0,10,0,0,0,0,0,0,3,0,31,4,2,1,2,0,0,0,0,2,0,0,14,0,0,18,0,0,1,0,0,0,3,0,0,1,1,1,25,0,0
36005026900,7,0,1,5,0,0,1,0,0,0,0,19,8,0,0,5,0,0,1,0,1,0,0,0,0,8,0,0,0,0,23,0,5,0,0,1,20,6,0,1,1,0,11,2,0,13,0,27,0,0,0,0,0,0,1,2,3,0,0,12,15,0,2,3,191,52,0,0,0,13,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,2,1,0,8,0,0,1,11,0,0,0,2,13,11,0,0,0,1,0,0,1,12,61,41,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,9,0,0,0,7,2,0,5,2,0,0,0,0,0,0,0,38,2,0,0,1,0,0,0,0,3,0,1,4,0,0,52,0,0,5,0,0,0,0,0,0,25,1,0,11,0,0
36047096400,8,0,0,5,0,0,0,0,0,0,0,42,0,0,0,3,0,0,15,0,0,0,0,0,0,3,0,1,0,0,6,0,10,4,0,0,18,6,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,7,1,33,14,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,3,1,10,0,0,0,4,1,0,0,0,1,2,0,0,0,0,0,0,5,1,15,14,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,3,0,0,12,0,2,0,10,0,0,3,0,0,0,0,0,0,0,0,34,11,2,0,3,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,1,0,4,0,0,22,1,2,11,0,0
36081145900,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,17,17,0,18,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,10,0,0,0,0,0,0,0,1,0,0,0,0,21,0,1,0,0,1,1,0,0,0,0,2,0,10,0,0,0,6,0,0,0,0,1,3,0,0,0,2,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,5,0,0,0,17,1,0,6,0,0,0,0,0,0,4,0,38,30,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,0,0
36081028500,2,0,3,0,0,0,1,0,0,0,0,22,0,0,0,23,0,0,10,0,0,0,1,0,1,1,0,0,0,0,3,0,12,3,0,3,0,5,0,0,0,0,2,0,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,4,2,0,7,6,54,26,0,2,0,0,0,0,0,0,0,0,0,0,19,6,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,20,8,0,0,0,7,8,0,2,0,4,0,0,9,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,2,2,6,6,0,0,0,0,0,0,0,41,15,0,0,0,0,1,0,0,2,0,1,21,0,0,8,0,0,0,1,0,0,0,2,0,2,0,1,2,0,0
36047150200,0,0,5,0,0,0,2,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,2,1,17,5,8,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,9,15,8,0,2,0,2,0,0,0,1,0,0,0,0,40,0,0,0,1,0,4,0,0,0,0,9,0,6,0,0,0,24,1,0,0,4,6,6,0,0,0,6,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,2,0,0,18,0,1,0,10,2,0,6,0,0,2,0,0,0,2,0,32,56,2,0,1,0,10,0,0,3,0,4,16,0,0,6,1,0,2,0,0,0,2,0,0,1,0,0,18,0,0
36081119100,0,0,1,2,0,0,2,0,0,0,0,161,0,0,0,4,0,0,15,0,0,0,0,0,12,0,0,1,0,0,0,0,2,4,0,14,1,17,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,0,12,4,27,8,0,2,0,0,0,0,0,0,0,0,0,0,69,0,2,0,0,1,1,0,0,0,0,0,0,13,0,0,1,9,1,0,0,0,2,1,2,0,0,3,0,0,6,0,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,6,0,0,0,6,2,0,2,1,0,2,0,0,0,0,0,52,25,1,0,1,0,0,0,0,4,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,38,0,0
36047027800,2,0,2,1,0,0,0,0,0,0,0,38,0,0,0,23,0,0,8,0,0,0,0,0,0,12,0,0,0,4,4,0,9,1,0,1,2,10,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,4,80,27,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,11,6,0,0,0,5,1,0,0,0,2,0,0,1,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,2,0,0,9,0,0,0,3,0,0,9,1,0,3,0,0,0,0,0,27,11,0,0,0,0,2,0,0,0,0,0,19,0,0,26,0,0,2,0,0,0,0,0,0,18,0,1,13,0,0
